web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775588761-155","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Banana Flower (Kolar Phool)","1 pc","₹30","₹35","14%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/672bb80d-d6e5-4f60-881b-3da336b251fc.png",""
"1775588761-156","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Cherry Tomatoes (Cherry Tamatar)","200 g","₹41","₹49","16%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d5673d4f-5d68-4129-9181-e96152253570.png",""
"1775588761-157","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Organically Grown Chilli (Lanka)","100 g","₹23","₹26","11%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e1c633a2-6539-4254-9772-64859f7781f6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-158","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pineapple Cut (Anaras)","200 g","₹60","₹73","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1473f224-1d5f-4ae5-8402-623cbea0a846.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-159","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Celery","100 g","₹23","₹27","14%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/552d7dd2-7964-47a6-adad-88a62b46cbe1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-160","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pomegranate - Small (Anar)","500 g","₹145","₹171","15%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/41491738-886b-4918-b216-6f9f3e1722c8.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-161","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Banana Flower (Kolar Phool)","1 pc","₹30","₹35","14%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/672bb80d-d6e5-4f60-881b-3da336b251fc.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-162","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Cherry Tomatoes (Cherry Tamatar)","200 g","₹41","₹49","16%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d5673d4f-5d68-4129-9181-e96152253570.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-163","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Chopped Garlic (Rasun)","100 g","₹43","₹51","15%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/54b1e9cb-f534-4db9-ace8-cf3c2281f540.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-164","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Yam Bean (Shakalu) (Ratalu (Shakalu))","500 g","₹42","₹50","16%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1021d9c0-03ae-4842-a82a-3cd07467d2f0.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-165","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Organically Grown Pomegranate (Anar)","350 g","₹178","₹213","16%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1e6b853f-e9ea-45df-86aa-95933a8c826c.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-166","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Red Grapes - Premium Crunchy (Angur)","200 g","₹109","₹135","19%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/61a465e6-0469-4327-a6fb-fc813618826e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-167","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Mango Ginger (Adrak)","100 g","₹16","₹19","15%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3c204102-73e9-42f3-9ebc-34442511d4ce.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-168","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Gundi Paan","3 pcs","₹82","₹105","21%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f5b03876-e4f7-45da-8c3f-f6a00cb45b35.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
