web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775678627-1","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Electral ORS","21.8 g","₹23","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f91b13a0-11d8-4b6f-8391-12933bbbcea7.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-2","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dettol Antiseptic Liquid - 250 ml","250 ml","₹159","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/28e22703-546d-4db7-a48a-6011c455a24d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-3","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Boroline Antiseptic Cream","19 g","₹40","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/92591fa1-860e-421e-96dd-1445f817555d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-4","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Pudina Digestive Tablets","120 g","₹62","₹65","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d5e2baa0-6127-4799-8162-44bcc71f8a0d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-5","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Sensodyne Sensitive Toothbrush (With Soft Rounded Bristles) - Buy 2 Get 1 Free","3 pcs","₹114","₹130","12%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d90c2e05-d985-477d-89a6-92e2558eab4a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-6","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Boroline Suthol Skin Antiseptic Liquid - Neem","100 ml","₹47","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2602f114-e5de-4677-b094-afb5c8899415.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-7","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Eno Lemon Antacid","30 g","₹60","","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ea63c0f5-9871-46b2-9b84-bc9db0cfe85b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-8","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Tasty Digestive Tablets - Mr. Aam","120 g","₹59","₹65","9%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8222280e-df90-49bf-9103-8a611a37e9b4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-9","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Tulips Earth Friendly Cotton Buds","100 pcs","₹53","₹66","19%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1ad334dd-2580-4091-a5c9-b62c6b61e3fa.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-10","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Regular Digestive Tablets","120 g","₹63","₹65","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/759ed2f1-bf35-4ede-9642-de9c9678c4d6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-11","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dettol Germ Defence Antiseptic Liquid 750 ml","750 ml","₹364","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7af0c564-6176-4f1c-b23f-19aaa7cd2013.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-12","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Liquid ORS (Orange)","200 ml","₹32","","","ADD","4 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/bf514518-abbd-4629-ba69-9160a86bde34.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-13","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Sensodyne Rapid Relief Sensitive Toothpaste","80 g","₹187","","","ADD","","",""
"1775678627-14","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Nimbu Paani ORS","200 ml","₹32","","","ADD","4 options","",""
"1775678627-15","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Baidyanath Psyllium Husk Powder","200 g","₹290","₹350","17%
OFF","ADD","","",""
"1775678627-16","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Apple Liquid ORS","200 ml","₹32","","","ADD","4 options","",""
"1775678627-17","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte ORS (Orange)","21 g","₹22","","","ADD","3 options","",""
"1775678627-18","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Mixed Fruit ORS","200 ml","₹32","","","ADD","4 options","",""
"1775678627-19","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Anardana Digestive Tablets","120 g","₹63","₹65","","ADD","2 options","",""
"1775678627-20","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Imli Digestive Tablets","120 g","₹63","₹65","","ADD","2 options","",""
"1775678627-21","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Pudin Hara Pearls Digestive Tablets","2 x 10 tabs","₹58","₹64","9%
OFF","ADD","","",""
"1775678627-22","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Volini Activ Pain Relief Spray","60 g","₹207","₹243","14%
OFF","ADD","","",""
"1775678627-23","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Eno 3 in 1 Antacid with Real Jeera, Ajwain & Kala Namak","6 x 5 g","₹52","₹54","","ADD","2 options","",""
"1775678627-24","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Hansaplast Washproof Anti-Septic Adhesive Bandage","20 pcs","₹55","","","ADD","","",""
"1775678627-25","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Sat Isabgol Psyllium Husk","90 g","₹158","₹175","9%
OFF","ADD","","",""
"1775678627-26","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Chatcola Digestive Tablets","120 tabs","₹66","₹70","5%
OFF","ADD","","",""
"1775678627-27","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Wellness Surgicals Absorbent Cotton Roll","50 g","₹68","","","ADD","","",""
"1775678627-28","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Cough Drops Double Power - Ginger","25 pcs","₹46","₹50","8%
OFF","ADD","","",""
"1775678627-29","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Baidyanath Ayurvedant Isabgol - Psyllium Husk","200 g","₹296","₹370","20%
OFF","ADD","","",""
"1775678627-30","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Onyxneo Dia-Cool Insulin Cooling Travel Pouch (Blue, Black)","1 pc","₹799","₹1,099","27%
OFF","ADD","","",""
"1775678627-31","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Sensodyne Rapid Relief Sensitive Toothpaste","80 g","₹187","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/0de57c70-4df4-4810-8ba4-3e8fc3af8edd.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-32","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Nimbu Paani ORS","200 ml","₹32","","","ADD","4 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/57fff647-590c-4db6-9d8d-fe2863057cab.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-33","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Baidyanath Psyllium Husk Powder","200 g","₹290","₹350","17%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/eb9deae4-4330-4e2f-8502-1205cb9e0fc6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-34","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Apple Liquid ORS","200 ml","₹32","","","ADD","4 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/61c5d426-283a-4a85-b640-f13d995101be.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-35","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte ORS (Orange)","21 g","₹22","","","ADD","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8e3922f5-de15-4d24-a6ae-d1967500b710.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-36","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Prolyte Mixed Fruit ORS","200 ml","₹32","","","ADD","4 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6d689878-d9da-4357-bb7a-1b2ee70bb989.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-37","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Anardana Digestive Tablets","120 g","₹63","₹65","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f739273c-2dcc-474f-859c-c7ba34db9b0d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-38","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Imli Digestive Tablets","120 g","₹63","₹65","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/92509a45-01e9-42a9-90e9-9e5205d1ba13.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-39","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Pudin Hara Pearls Digestive Tablets","2 x 10 tabs","₹58","₹64","9%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8503b4d1-3379-41ed-8dab-46fdb8d577f9.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-40","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Volini Activ Pain Relief Spray","60 g","₹207","₹243","14%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/76bb0b80-bb59-4960-ac3d-a4fcdcd2ef22.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-41","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Eno 3 in 1 Antacid with Real Jeera, Ajwain & Kala Namak","6 x 5 g","₹52","₹54","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771822566845-15.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-42","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Hansaplast Washproof Anti-Septic Adhesive Bandage","20 pcs","₹55","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4d2899ac-9f9c-4a33-b766-0bed25a7dfc4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-43","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Sat Isabgol Psyllium Husk","90 g","₹158","₹175","9%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774938214608-4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-44","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Hajmola Chatcola Digestive Tablets","120 tabs","₹66","₹70","5%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770882955084-387.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-45","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Wellness Surgicals Absorbent Cotton Roll","50 g","₹68","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/28125090-4f46-4918-9d71-cf28def2d9f4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-46","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Cough Drops Double Power - Ginger","25 pcs","₹46","₹50","8%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/28cca937-55fa-4371-a41d-0cc6f0973c97.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-47","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Baidyanath Ayurvedant Isabgol - Psyllium Husk","200 g","₹296","₹370","20%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4304dd33-a872-42ad-9296-586cf730902a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-48","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Onyxneo Dia-Cool Insulin Cooling Travel Pouch (Blue, Black)","1 pc","₹799","₹1,099","27%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/14247511-f834-4932-910f-570ae3a08a43.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/ui/ad_without_bg.png"
"1775678627-49","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Johnson's Cotton Earbuds","75 pcs","₹154","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f5825c01-bb62-4b7d-88f8-51f589f3ff7b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-50","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Boroline Suthol Antiseptic Liquid Spray - Neem","100 ml","₹85","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ff087202-26ce-415c-b391-a51882532f06.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-51","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Nature Care Double Action Isabgol/ Psyllium Husk","100 g","₹182","₹191","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f95cfe65-2aa4-4cf6-aed1-8767c8a2547f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-52","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Savlon Disinfectant Antiseptic Liquid","200 ml","₹94","₹103","8%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2ec03012-745e-4a53-be0b-c7d4c1dfe74b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-53","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Gas O Fast Jeera Antacid","6 x 5 g","₹53","₹54","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/25928f8b-1da1-464c-9138-f3766759dc99.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-54","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Himalaya Koflet Lozenges for Sore Throat","60 g","₹41","₹46","10%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a0c82390-2654-42f5-8bc6-596e75d00a0b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-55","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Honitus Hot Sip Ayurvedic Kaadha","7 x 4 g","₹74","₹77","","ADD","","",""
"1775678627-56","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Orange Menthol Medicated Throat Lozenges","16 tabs","₹60","","","ADD","","",""
"1775678627-57","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Original Inhaler (Instant Relief From Blocked Nose)","0.5 ml","₹62","₹64","","ADD","","",""
"1775678627-58","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Amrutanjan Headache Pain Relieving Roll On","10 ml","₹70","","","ADD","","",""
"1775678627-59","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Organic India Whole Psyllium Husk Isabgol Powder","100 g","₹242","₹260","6%
OFF","ADD","","",""
"1775678627-60","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Boldfit Ice Bag / Cold Pack 7.5 inch, Blue","1 pc","₹177","₹699","74%
OFF","ADD","","",""
"1775678627-61","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Hansaplast Antiseptic Elastic Adhesive Bandage","20 pcs","₹60","","","ADD","","",""
"1775678627-62","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dr. Ortho Pain Relieving Oil","120 ml","₹295","","","ADD","","",""
"1775678627-63","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Moov Instant Pain Relief Spray","50 g","₹199","₹233","14%
OFF","ADD","","",""
"1775678627-64","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Cough Drops Double Power - Cooling Menthol","25 pcs","₹46","₹50","8%
OFF","ADD","","",""
"1775678627-65","https://blinkit.com/cn/pharma-wellness//cid/287/8713","ORSL Ready To Drink ORS - Orange","200 ml","₹30","₹32","6%
OFF","ADD","4 options","",""
"1775678627-66","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Amrutanjan Advanced Back Pain Relieving Roll On","50 ml","₹94","","","ADD","","",""
"1775678627-67","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Pudin Hara Active Drops","30 ml","₹51","₹56","8%
OFF","ADD","","",""
"1775678627-68","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Zandu Ultra Power Balm for Headache & Pain Relief","8 ml","₹48","","","ADD","","",""
"1775678627-69","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dabur Sitopaladi Churna","60 g","₹153","₹170","10%
OFF","ADD","","",""
"1775678627-70","https://blinkit.com/cn/pharma-wellness//cid/287/8713","GUBB Cotton Buds (Paper Stick)","200 pcs","₹129","₹135","","ADD","","",""
"1775678627-71","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Hansaplast Jumbo Adhesive Bandage","10 pcs","₹93","","","ADD","","",""
"1775678627-72","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Pudin Hara Herbal Antacid","200 ml","₹123","₹139","11%
OFF","ADD","","",""
"1775678627-73","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Tiger Red Pain Relieving Balm","21 ml","₹92","","","ADD","","",""
"1775678627-74","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Dry+Wet 2 in 1 Fast Relief Cough Syrup","100 ml","₹107","₹121","11%
OFF","ADD","","",""
"1775678627-75","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Vaporub Xtra Strong Chest Rub & Balm","25 ml","₹119","₹125","","ADD","","",""
"1775678627-76","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Volini Activ Pain Relieving Gel","30 g","₹140","₹164","14%
OFF","ADD","","",""
"1775678627-77","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Amrutanjan Maha Strong Pain Relieving Balm","50 ml","₹179","","","ADD","","",""
"1775678627-78","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Careforce Electric Hot Water Bag Purple","1 pc","₹299","₹499","40%
OFF","ADD","","",""
"1775678627-79","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Honitus Hot Sip Ayurvedic Kaadha","7 x 4 g","₹74","₹77","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/49298af1-b23f-4f26-b2a7-b83e1e173934.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-80","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Orange Menthol Medicated Throat Lozenges","16 tabs","₹60","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1772769316899-38.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-81","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Vicks Original Inhaler (Instant Relief From Blocked Nose)","0.5 ml","₹62","₹64","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773909116319-257.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-82","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Amrutanjan Headache Pain Relieving Roll On","10 ml","₹70","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/43210c06-3ed0-4bb0-9460-211a94d23fbe.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-83","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Organic India Whole Psyllium Husk Isabgol Powder","100 g","₹242","₹260","6%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6d138111-0e94-4719-9b53-36d132879989.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-84","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Boldfit Ice Bag / Cold Pack 7.5 inch, Blue","1 pc","₹177","₹699","74%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3695d85a-0caf-410c-802f-36fa0fc83f9f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775678627-85","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Hansaplast Antiseptic Elastic Adhesive Bandage","20 pcs","₹60","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ab9ebdea-7e63-49d6-861e-8da36460e26e.png",""
"1775678627-86","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Dr. Ortho Pain Relieving Oil","120 ml","₹295","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/00b44029-7849-41ac-a163-d7b2fc30016c.png",""
"1775678627-87","https://blinkit.com/cn/pharma-wellness//cid/287/8713","Moov Instant Pain Relief Spray","50 g","₹199","₹233","14%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c9b39795-ebd4-4b28-b9e6-e76f33558e45.png",""
