web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2
"1775624920-24","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Grissini Baked Chilli Garlic Bread Sticks","100 g","₹129","","","12 mins","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e2b46d95-1374-448c-b2e7-125cf5c9ff01.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-25","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Fruit & Nut Pound Cake","150 g","₹172","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775226565260-464.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-26","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Protein Chocolate Muffin","45 g","₹65","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775566223784-49.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-27","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Pista Badam Bakery Cookies","60 g","₹59","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8cd38aa5-04ae-4206-ad71-7803011d83fe.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-28","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Artinci Sugar Free Eggless Coffee Cake","150 g","₹199","₹249","20%
OFF","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3a24fa1e-bf6a-4e10-9d1b-97879bfbba75.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-29","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Cookieman Choc Chunk Chocolate Cookies Biscuits","120 g","₹143","₹159","10%
OFF","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/92481bdf-280a-4831-8af2-5f503e15d07d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-30","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen High Protein Ragi Chips","100 g","₹129","","Out of Stock","12 mins","","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773730238054-478.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-31","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Mio Amore Multigrain Cookies","150 g","₹88","","","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/75c1adac-342d-49bc-8114-e9cc81789007.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-32","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Fruit Cake Rusk (Zero Maida, High Protein)","100 g","₹105","₹120","12%
OFF","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/0da5dd04-e193-4fa1-9317-be58ea1a4a5a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-33","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Rich Chocolate Pound Cake","150 g","₹163","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775226565260-453.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-34","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Cookieman Double Chocolate Chunk Cookies Biscuits","200 g","₹255","₹299","14%
OFF","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/20ae9280-b880-4bee-8664-fa67dfa2bd9d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-35","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Zero Maida Whole Wheat Sourdough Burger Bun","200 g","₹49","","Out of Stock","12 mins","","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770619374221-55.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-36","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Christmas Fruit Cake (Eggless)","120 g","₹199","","Out of Stock","12 mins","","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/38e13778-feb1-46f1-9b65-da9a15ffa668.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-37","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen 100% Butter Croissant - Pack of 2","2 x 70 g","₹175","₹218","Out of Stock","12 mins","","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6a3060a5-bdce-4067-aef5-42dee646b107.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-38","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Artinci Vanilla Cake","150 g","₹225","₹249","Out of Stock","14 mins","","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771930555450-65.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
