web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775584357-11","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Bio Nutrients Pure Diet Gold Tofu","200 g","₹75","","","14 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d02757a0-8390-4729-bd16-2df8ff46e6c6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775584357-12","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Morinaga Firm Tofu","307 g","₹399","","","14 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e9371c1d-9c68-4782-ba6c-209322c6a551.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775584357-13","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Mooz Organic Tofu","200 g","₹110","","","14 mins","ADD","",""
"1775584357-14","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Morinaga Silken Extra Firm Tofu","308 g","₹399","","","14 mins","ADD","",""
"1775584357-15","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Mooz Masala Tofu","200 g","₹120","","","14 mins","ADD","",""
"1775584357-16","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Mooz Organic Vegetable Tofu","200 g","₹120","","","14 mins","ADD","",""
"1775584357-17","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Aashirvaad Malai Paneer","200 g","₹87","₹92","Out of Stock","14 mins","","",""
"1775584357-18","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Briyas Soya Tofu","200 g","₹62","₹99","Out of Stock","14 mins","","",""
"1775584357-19","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Mother Dairy Paneer","200 g","₹83","₹90","Out of Stock","14 mins","","",""
"1775584357-20","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Fusion Tofu","3 x 200 g","₹178","₹180","Out of Stock","30 mins","","",""
"1775584357-21","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Hello Tempayy 40g Protein Szechuan Tempeh Cubes - Pack of 2","2 x 200 g","₹249","₹338","Out of Stock","14 mins","","",""
"1775584357-22","https://blinkit.com/cn/dairy-breakfast/paneer-tofu/cid/14/923","Hello Tempayy 42g Protein Natural Tempeh Cubes","200 g","₹120","₹159","Out of Stock","14 mins","","",""
