web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775667911-36","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Veeba Tomato Ketchup (No Added Preservatives)","1 kg","₹140","₹164","14%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b8bf6882-f2ef-4efb-a4f8-9f873d4fa8f1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-37","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Heinz Classic Tomato Ketchup","325 g","₹149","₹180","17%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/869c0bfc-9068-4b04-ac53-789eaf54e649.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-38","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Tabasco Green Pepper Chilli Sauce","60 ml","₹293","₹349","16%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/23b6bf94-c369-4d62-ac10-3ae7e3d34309.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-39","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Vistevia Sugar Free Tomato Sauce","250 g","₹199","₹250","20%
OFF","18 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5b271509-c475-4395-8903-e649014ec6ef.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-40","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","The True Tomato Ketchup (No Added Sugar)","550 g","₹479","₹489","","18 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771383932793-4727.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-41","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Heinz Tomato Ketchup","570 g","₹239","₹290","17%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773988173143-584.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-42","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","The True Tomato Ketchup (Bell Pepper Chilli Flavor)","550 g","₹469","","","18 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771383932793-4730.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-43","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","The True Tomato Ketchup (No Chilli Kids Ketchup)","220 g","₹239","₹249","","18 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771828139315-298.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-44","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Tomato Ketchup","900 g","₹77","₹120","Out of Stock","20 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d1ba913b-9118-4233-a3b8-3da60c7544c1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-45","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Troovy Healthy Tomato Ketchup - No Chemicals","340 g","₹165","","Out of Stock","20 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/44ff1d2b-7c78-403e-ba93-0ab49f72e8e1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-46","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Sweet & Spicy Chilli Ketchup","900 g","₹99","₹126","Out of Stock","20 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857245207-485.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-47","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Tomato Ketchup","300 g","₹62","₹80","Out of Stock","20 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/73032f10-f2a0-42bd-a27a-aa93e030cae5.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-48","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","The True Tomato Ketchup (Classic)","220 g","₹239","₹299","Out of Stock","18 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775019773038-15.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-49","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Habanero Hot Chilli Sauce","100 g","₹189","","Out of Stock","20 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857245207-636.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-50","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Repeat Gud Healthy Tomato Ketchup","220 g","₹185","","Out of Stock","18 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5518e364-8e28-402b-9de2-0f411bbd97ac.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
