web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775584734-43","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Kutki/Little Millet/Samai","₹87","₹95","8%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a36370d4-7d96-4e89-b54a-6293a1b5304d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-44","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Organic Tattva Organic Red Poha 500 g","₹96","₹99","","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c381a91e-9d28-46ff-ad5b-9288d24822a8.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-45","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Rajdhani Sabudana","₹59","₹89","33%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82032455-00e9-460d-981a-2d55ad38676b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-46","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Farmley Natural Quinoa High Protein, Dietary Fiber & Gluten-Free Superfood","₹249","₹650","61%
OFF","ADD","1 kg","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d8ca9ed5-a3e5-4e2e-ad21-2b9e87a4ce1d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-47","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Organic Tattva Organic White Poha","₹79","₹89","11%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cd32f961-b86b-4833-aef2-62341cd4e71f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-48","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","True Elements Wholegrain Premium Quinoa","₹223","₹650","65%
OFF","ADD","1 kg","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771921243713-19.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-49","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Whole Wheat Grains (Gahu Dana)","₹55","₹80","31%
OFF","ADD","1 kg","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/bfc855b6-b802-46bc-964b-3e12a1f21dd8.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-50","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Jowar/Sorghum Millets","₹18","₹22","18%
OFF","ADD","200 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1772465767909-4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-51","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Amul Organic White Poha","₹41","₹60","31%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/075f2add-84ea-407b-a527-e1362c95d2d4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-52","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Farmley Natural Quinoa High Protein, Dietary Fiber & Gluten-Free Superfood","₹139","₹300","53%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ce4bd72d-7e67-4466-a644-90412fb7630d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
